,merR-ALE2,arsR-ALE2,zntA-ALE1,cadC-ALE3,cadC-ALE1,cusC-ALE3,cusC-ALE2,merR-ALE5,arsR-ALE4,zntA-ALE3,cadC-ALE5,cusC-ALE5,merR-ALE4,arsR-ALE1,zntA-ALE5
75,0.2466354988290095,0.42159621655409985,0.10292403894770703,0,0,0,0.4907907120331481,0.1075085764447883,0.36581561263679985,0.11376847060587948,0.16383629856764362,0.9411947488505543,0.1478401984305522,1.4785746410999465,0
76,0.10644118292104211,0,0,0,0,0.2719740323418753,0.5332347059180791,0.03583711,0.5057700778858879,0,0.16383629856764362,1.6898872746896416,0.018387780172852183,1.4785746410999465,0
77,0.2466354988290095,0,0.014276204102048055,0,0,0.23581050181376925,0.5066059426956777,0.037697719172929814,0.3921323488308198,0.020208661728499836,0.033830446975314836,0.8986341418046448,0.023545187208921556,1.4785746410999465,0
78,0.2466354988290095,0,0.058940943,0,0,0,0.33337283009674135,0.044695715230972925,0.091142203,0,0.16383629856764362,1.053992950795457,0.013388432,1.4785746410999465,0
79,0.2466354988290095,1.412609457060622,0.1076873900142033,0,0.034606673580940606,0.4875479508880794,0.7240888485131961,0.057789695,60.227779319154685,0.14748857007198024,0.16383629856764362,0.7504955038354628,0.1478401984305522,1.4785746410999465,0.088353992
80,0.2466354988290095,1.412609457060622,0.1342800137964952,0,0,0.45414662392712557,0.7546117558025343,0.13157255739175827,60.227779319154685,0.22641600947605114,0.16383629856764362,0.9900448113618265,0.1478401984305522,1.4785746410999465,0.099883312
81,0.2466354988290095,1.412609457060622,0.12297207533212004,0,0,0.28306233079832493,0.7115045826965074,0.28369398406936547,60.227779319154685,0.1895097729444352,0.16383629856764362,0.826157921,0.1478401984305522,1.4785746410999465,0
82,0.2466354988290095,0.5634508439451424,0,0,0.022608934733458468,0.35717025038893424,0.615675329,0.034566968921514216,0.9497196835801531,0.020899858,0.16383629856764362,3.5412041783423196,0.029924360612221895,1.4785746410999465,0
83,0.2466354988290095,0.2909639285287012,0,0,0,0.33160703290782806,0.4443150370152267,0.015622658737924533,0.2910450907701455,0.033887587,0.16383629856764362,1.2771304226208446,0.023872557942617265,1.4785746410999465,0
84,0.2466354988290095,0,0.02157558,0,0,0.2799199662858102,0.4392318846356432,0.008102672,0.16878376896679542,0.062038385935198524,0.16383629856764362,1.0298208583535624,0.015547730545927351,1.4785746410999465,0
85,0.063435078,1.412609457060622,0.10066207207953261,0,0.037876393,0.5850702103661991,0.788748481,0.28369398406936547,60.227779319154685,0.3038349993354621,0.16383629856764362,1.2754374334067522,0.1478401984305522,1.4785746410999465,0.10863451223268229
86,0.2466354988290095,1.412609457060622,0.12060956592507119,0,0.018826092,0.5942917695967443,1.1989241776759514,0.28369398406936547,60.227779319154685,0.26642113183076876,0.16383629856764362,1.4469296223599686,0.1478401984305522,1.4785746410999465,0.10261188572654154
87,0.2466354988290095,1.412609457060622,0.27516526639421646,0,0,0.5153911678432876,0.8109136481468808,0.084115327,60.227779319154685,0.34434019312241854,0.16383629856764362,1.251154314,0.1478401984305522,1.4785746410999465,0.032374174832512016
88,0.2466354988290095,1.412609457060622,0,0,0,0.2966879030702431,0.6417635467320436,0.008805956,0.7447333987328403,0.083614024,0.16383629856764362,4.633428270899588,0.038485897747262646,1.4785746410999465,0
89,0.2466354988290095,1.412609457060622,0.011266124451405908,0,0,0.28393899478503737,0.699950355,0.014998386112277067,0.3501267988740988,0,0.16383629856764362,4.633428270899588,0.024382775,1.4785746410999465,0
