Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
738,2696.303,2847.595,2930.887,2791.928,2430.464,2865.697,3011.065,2816.75,2766.637,2408.435,2450.702,2462.197,2448.935,2434.881,2389.452,2758.8,2772.567,2694,2801.967,2358.267,2416.777,2420.537,2415.901,2446.372,2353.496,2382.702,2380.008,2372.231,2378.116,2312.851
739,2695.024,2855.512,2942.893,2795.447,2429.381,2872.476,2981.548,2816.661,2769.732,2408.298,2455.678,2470.077,2461.643,2440.226,2392.822,2762.583,2782.933,2694.333,2779.767,2362.617,2427.273,2418.521,2412.81,2441.653,2353.669,2387.322,2376.347,2375.521,2382.769,2318.62
740,2694.625,2873.119,2941.131,2790.012,2425.702,2871.893,3005.286,2815.583,2776.833,2408.577,2453.488,2462.994,2453.03,2435.178,2395.077,2757.883,2776.1,2693.817,2777.75,2356.4,2417.86,2418.967,2407.331,2445.372,2353.876,2385.157,2378.983,2378.479,2378.702,2310.521
741,2700.327,2878.25,2940.875,2794.44,2432.345,2888.214,3022.697,2813.012,2775.56,2407.202,2455.452,2462.095,2455.863,2438.947,2390.78,2747.5,2762.883,2690.35,2779.983,2361.617,2418.372,2422.421,2413.083,2449.793,2353.612,2391.198,2380.264,2375.909,2373.909,2312.686
742,2700.631,2889.345,2949.572,2798.417,2427.881,2886.97,3011.572,2822.173,2757.072,2411.28,2453.44,2467.488,2461.185,2440.678,2393.476,2760.667,2765.983,2673.883,2773.1,2366.217,2416.289,2417.843,2412.339,2449.05,2360.281,2390.314,2377.413,2373.306,2380.917,2311.545
743,2705.292,2878.673,2954.113,2798.25,2429.542,2909.947,3017.315,2815.613,2761.137,2408.435,2455.548,2469.72,2452.702,2436.077,2394.744,2742.867,2763.8,2671.75,2762.067,2366.783,2416.033,2415.62,2414.983,2456.446,2354.752,2385.727,2378.901,2372.702,2381.364,2316.025
744,2708.863,2873.143,2949.238,2795.322,2430.208,2881.643,3002.738,2817.78,2769.47,2409.536,2455.149,2466.643,2451.774,2443.875,2397.506,2748.117,2770.233,2680.5,2756.883,2369.833,2416.529,2417.471,2411.091,2453.628,2360.736,2379.529,2374.19,2372.264,2382.942,2315.81
745,2711.298,2884.631,2952.518,2793.887,2428.988,2889.137,3016.887,2832.506,2759.435,2410.322,2457.893,2468.345,2456.637,2436.697,2391.381,2748.967,2768.983,2663.25,2767.733,2364.233,2424.917,2417.058,2416.942,2454.314,2356.058,2388.124,2382.537,2375.124,2384.562,2314.116
746,2705.607,2870.732,2941.167,2788.053,2430.553,2899.095,3005.417,2824.185,2768.47,2406.167,2458.827,2463.792,2454.649,2434.94,2395.768,2740.167,2772.333,2675.667,2775.6,2368.533,2419.364,2420.198,2418.992,2455.421,2354.471,2388.355,2375.901,2376.471,2378.521,2315.215
747,2712.006,2885.964,2946.857,2791.601,2431.714,2852.048,3024.036,2827.964,2767.077,2410.708,2458.452,2466.262,2451.542,2438.339,2393.03,2739.15,2769.083,2670.417,2758.383,2361.65,2428.678,2413.645,2425.116,2460.264,2355.876,2387.132,2382.645,2377.446,2387.603,2312.595
748,2712.905,2885.774,2951.702,2797.815,2428.685,2869.524,3046.56,2828.69,2773.143,2410.268,2455.298,2464.357,2453.393,2438.363,2392.024,2704.683,2756,2677.867,2748.133,2360.3,2419.992,2412.455,2416.694,2449.554,2349.339,2384.934,2379.215,2374.446,2380.777,2313.835
749,2710.869,2888.53,2953.935,2792.494,2428.798,2893.786,2979.185,2814.982,2781.56,2408.423,2460.28,2464.917,2460.447,2441.036,2391.22,2714.117,2765.833,2648.033,2752.15,2360.417,2419.248,2412.198,2421.446,2454.116,2356.314,2381.066,2383.339,2375.76,2383.041,2314.364
750,2706.077,2878.518,2956.178,2795.262,2430.315,2883.488,2993.125,2812.738,2779.881,2409.899,2456.494,2469.155,2452.732,2442.381,2393.506,2716.717,2757.3,2661.333,2759.05,2358.717,2420.198,2414.471,2415.694,2446.76,2356.719,2387.702,2379.289,2374.711,2386.298,2314.777
751,2712.947,2868.935,2944.357,2796.655,2433.488,2892.863,3005.81,2819.702,2771.958,2412.923,2455.702,2468.577,2450.322,2439.678,2393.256,2707.15,2742.733,2658.45,2760.317,2362.117,2421.405,2418.116,2417.43,2454.57,2357.182,2386.901,2376.603,2379.165,2392.273,2315.231
752,2710.435,2864.322,2955.786,2795.256,2433.536,2871.857,3034.131,2824.952,2780.661,2407.155,2453.994,2463.595,2456.405,2445.435,2391.988,2713.367,2753.717,2655.733,2774.767,2361,2420.744,2414.95,2414.587,2453.645,2359.182,2389.587,2382.364,2383.017,2389.256,2313.091
753,2707.815,2866.667,2966.917,2794.274,2434.315,2910.244,3027.619,2826.548,2778.798,2415.053,2458.756,2462.869,2457.75,2440.536,2392.095,2710.5,2758.2,2661,2751.533,2367.717,2421.43,2418.554,2414.339,2443.612,2354.983,2388.405,2387.62,2374.579,2387.818,2317.207
754,2716.208,2870.702,2966.702,2789.756,2434.274,2873.024,3022.69,2825.327,2778.226,2416.964,2457.31,2469.072,2455.208,2438.673,2396.113,2706.717,2756.233,2667.783,2744.533,2363.65,2428.909,2413.198,2413.537,2446.116,2353.058,2384.826,2384.504,2380.86,2389.264,2321.694
755,2718.678,2881.393,2955.601,2795.44,2432.738,2895.315,3045.333,2840.125,2773.214,2410.589,2459.512,2465.655,2455.572,2444.083,2394.911,2704.933,2751.667,2668.25,2735.1,2370.15,2419.876,2420.388,2415.975,2443.207,2360.314,2384.893,2383.463,2376.579,2385.058,2315.785
756,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
757,2720.012,2886.494,2974.19,2794.839,2433.601,2852.667,3012.768,2831.803,2774.803,2415.524,2459.631,2464.232,2457.893,2439.572,2393.655,2708.883,2738.2,2653.85,2743.783,2364.417,2423.355,2419.438,2421.074,2448.182,2354.727,2384.132,2386.033,2381.174,2386.959,2317.917
758,2720.375,2880.732,2974.298,2798.976,2428.756,2873.869,3029.952,2838.393,2782.476,2413.798,2455.173,2471.411,2461.464,2445.744,2393.994,2718.567,2745.483,2656.733,2739.8,2363.017,2420.992,2415.57,2413.322,2450.43,2361.785,2389.38,2381.736,2374.529,2386.256,2319.421
759,2719.572,2874.958,2957.702,2797.863,2429.131,2906.685,3041.31,2830.482,2777.22,2413.315,2460.827,2468.625,2458.947,2441.202,2395.631,2708.933,2748.283,2659.317,2753.15,2366.583,2421.752,2423.083,2418.058,2453.562,2353.364,2389.942,2386.752,2378.62,2385.959,2316.661
760,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
761,2721.131,2888.637,2973.083,2796.053,2438.452,2869.631,3027.292,2828.423,2786.952,2410.065,2461.595,2467.708,2455.256,2444.161,2397.494,2709.433,2738.15,2650.067,2712.517,2364.317,2425.256,2410.926,2415.826,2444.603,2363.19,2391.802,2383.719,2373.157,2384.802,2317.066
762,2724.958,2873.822,2969.232,2797.78,2439.726,2892.905,3057.78,2833.197,2786.572,2410.685,2458.375,2464.923,2464.447,2440.714,2396.619,2707.417,2745.617,2652.2,2718.3,2368.867,2431.05,2412.554,2415.628,2445.43,2361.678,2389.678,2383.843,2374.529,2389.215,2308.174
763,2724.375,2889.56,2969.697,2797.185,2436.577,2870.024,3029.482,2830.881,2784.44,2417.613,2459.839,2469.857,2461.881,2441.232,2399.928,2720.75,2738.383,2636.383,2719.4,2358.367,2424.198,2417.504,2417.281,2447.099,2357.711,2393.215,2383.008,2379.835,2384.314,2320.008
764,2725.101,2889.53,2950.565,2788.935,2433.625,2884.024,3045.423,2830.905,2783.756,2415.643,2460.268,2474.47,2460.19,2442.762,2394.697,2713.117,2734.3,2647.3,2713.6,2363.583,2422.752,2425.207,2417.562,2454.207,2356.554,2391.099,2380.38,2385.752,2396.331,2321.43
765,2725.47,2891.089,2958.458,2796.315,2435.601,2844.298,3073.982,2826.56,2788.947,2413.697,2457.726,2469.923,2459.185,2441.792,2396.988,2720.883,2748.15,2649.167,2714.8,2368.433,2428.645,2417.165,2412.645,2451.281,2358.942,2388.388,2389.603,2379.76,2386.512,2320.364
766,2717.048,2875.625,2966.06,2795.637,2430.339,2853.5,3028.762,2833.524,2780.268,2413.911,2460.803,2469.572,2458.012,2444.702,2397.405,2706.433,2737.233,2647.867,2705.783,2365.933,2418.678,2417.413,2420.207,2444.992,2351.926,2393.405,2388.165,2380.57,2389.967,2320.322
767,2726.423,2880.452,2957.881,2800.077,2434.113,2861.155,3041.22,2833.887,2778.577,2417.03,2462.268,2469.197,2462.988,2440.935,2398.262,2716.483,2747.167,2634.7,2713.967,2365.4,2422.215,2414.504,2414.86,2444.116,2362.488,2395.975,2383.455,2381.711,2383.397,2321.041
768,2721.381,2886.298,2957.923,2799.065,2436.678,2879.577,3049.601,2829.458,2774.97,2414.732,2457.428,2469.315,2459.494,2442.583,2395.56,2698.983,2744.817,2642.733,2721.55,2358.633,2423.05,2420.256,2417.909,2443.066,2363.107,2391.521,2384.876,2381.132,2386.24,2315.405
769,2725.095,2883.851,2965.042,2798.607,2436.012,2843.173,3002.226,2832.268,2775.327,2414.488,2457.22,2467.44,2458.875,2442.5,2395.774,2711.133,2730.433,2624.883,2720.217,2364.833,2422.876,2418.612,2411.802,2452.579,2356.421,2383.686,2384.537,2384.14,2391.174,2316.769
770,2726.792,2893.06,2958.958,2804.768,2436.072,2859.786,3034.006,2835.494,2778.744,2418.81,2463.792,2470.202,2454.952,2445.208,2400.25,2715.85,2745.017,2637.783,2730.883,2362.3,2421.256,2422.264,2420.479,2453.95,2355.347,2392.223,2388.157,2382.793,2384.562,2319.364
771,2729.881,2899.072,2962.137,2803.994,2435.476,2865.583,3049.315,2836.81,2779.643,2411.024,2458.923,2475.988,2463.202,2447.548,2395.714,2718.267,2745.283,2638.867,2728.15,2366.5,2426.256,2420.372,2418.397,2444.455,2360.215,2392.256,2386.041,2381.231,2388.983,2318.24
772,2731.202,2907.786,2955.786,2798.28,2431.185,2862.923,3030.185,2848.78,2783.869,2419.577,2462.363,2472.393,2465.803,2451.137,2395.036,2712.617,2746.917,2635.833,2720.917,2363.6,2425.273,2418.554,2418.405,2446.256,2362.851,2391.421,2385.653,2380.38,2389.826,2320.463
773,2730.232,2911.792,2949.673,2798.982,2433.762,2875.476,3011.792,2848.81,2778.089,2415.149,2467.637,2472.881,2458.726,2453.31,2399.5,2705.317,2724.667,2645.183,2722.2,2368.95,2428.273,2419.736,2421.405,2446.612,2364.926,2384.306,2390.273,2388.959,2395.43,2319.19
774,2742.994,2903.095,2957.089,2798.006,2439.518,2874.583,3022.452,2845.863,2778.197,2417.947,2466.19,2477.202,2459.857,2446.923,2402.411,2713.783,2733.867,2632.467,2722.8,2372.317,2433.777,2419.537,2422.24,2450.455,2366.736,2388.81,2387.157,2383.645,2393.099,2320.612
775,2740.744,2906.19,2958.643,2794.518,2435.149,2884.447,3035.756,2841.803,2777.131,2413.28,2467.518,2475.53,2464.887,2446.131,2398.095,2710.883,2736.3,2628.283,2732.283,2375.1,2429.802,2424.14,2415.942,2452.81,2361.851,2394.876,2387.397,2387.835,2391.76,2323.083
776,2748.185,2897.131,2960.851,2795.315,2437.357,2863.643,3035.488,2840.697,2781.869,2417.69,2463.125,2471.065,2461.697,2450.268,2400.185,2710.717,2744.217,2624.067,2722.783,2374.433,2433.587,2424.471,2423.421,2457.248,2360.719,2392.727,2384.099,2393.107,2388.967,2324.372
777,2743.792,2900.827,2943.744,2787.697,2438.101,2869.917,3018.226,2841.369,2778.214,2419.387,2466.548,2472.363,2460.107,2449.363,2403.113,2695.3,2739.383,2630.767,2739.55,2373.167,2433.215,2428.132,2421.14,2445.529,2365.967,2389.405,2387.43,2382.091,2393.86,2326.008
778,2745.155,2901.447,2946.256,2785.887,2438.428,2851.911,3031.857,2836.089,2778.03,2420.488,2471.339,2474.803,2461.369,2450.476,2400.988,2692.117,2741.067,2631.2,2730.017,2368.35,2431.992,2419.215,2421.769,2438.132,2366.76,2400.579,2389.884,2383.777,2389.942,2321.306
779,2756.292,2909.22,2947.833,2783.393,2440.822,2860.161,3030.643,2832.881,2774.863,2419.988,2469.542,2478.994,2461.292,2450.911,2403.185,2676.117,2756.5,2617.383,2736.617,2368.367,2433.504,2420.769,2422.165,2445.388,2367.182,2398.992,2387.851,2391.81,2394.636,2324.174
780,2751.101,2905.03,2962.893,2783.399,2438.44,2857,3044.101,2845.839,2778.482,2420.78,2466.845,2477.018,2464.333,2451.173,2402.69,2680.033,2736.283,2621.517,2708.017,2379.467,2433.182,2422.669,2420.579,2438.174,2367.587,2393.595,2386.992,2386.587,2394.744,2322.025
781,2754.786,2911.702,2955.655,2787.22,2438.208,2860.428,3069.447,2848.048,2779.185,2425.089,2472.339,2474.428,2462.393,2452.815,2401,2681.55,2744.117,2633.583,2705.683,2374.15,2432.587,2423.504,2421.901,2437.339,2363.636,2393.917,2386.76,2386.289,2395.388,2320.174
782,2759.738,2911.298,2954.661,2785.363,2439.482,2889.78,3105.935,2846.298,2780.274,2422.952,2467.303,2476.697,2461.488,2451.738,2401.792,2710.3,2764.283,2645.683,2714.717,2377.5,2429.421,2426.223,2424.694,2447.364,2369.628,2392.653,2393.182,2396.909,2400.149,2323.38
783,2760.345,2903.887,2955.774,2780.012,2442.744,2884.381,3122.31,2856.244,2778.827,2420.345,2470.423,2476.072,2464.417,2453.839,2402.06,2762.15,2791.55,2661.983,2729.017,2370.633,2431.769,2426.537,2422.851,2444.537,2366.769,2388.95,2388.901,2386.678,2404.074,2325.479
784,2760.286,2902.756,2947.286,2785.161,2439.827,2902.982,3057.31,2860.947,2783.405,2420.518,2471.107,2474.78,2458.768,2450.619,2405.119,2853.833,2896.483,2713.3,2770.25,2378.467,2427.826,2427.413,2428.669,2443.992,2364.405,2393.471,2382.793,2387.901,2395.488,2327.876
785,2765.268,2906.298,2958.268,2773.238,2447.458,2915.673,3097.089,2865.738,2788.56,2419.363,2472.958,2481.661,2463.75,2449.185,2404.911,3025.633,3037.383,2709.383,2827.767,2379.883,2436.678,2422.934,2422.157,2435.455,2370.884,2390.124,2385.793,2382.421,2392.14,2328.198
786,2771.125,2912.685,2956.667,2767.31,2438.947,2946.911,3106.292,2875.542,2802.833,2419.464,2467.958,2478.595,2463.822,2450.125,2399.988,3056.917,3135.567,2786.033,2888.733,2374,2433.694,2418.14,2425.992,2445.926,2372.868,2389.661,2389.339,2382.223,2401.256,2327.273
787,2767.798,2909.274,2950.708,2776.31,2448.476,2935.476,3089.226,2892.083,2816.244,2422.744,2472.28,2478.19,2467.315,2453.345,2400.833,3255.567,3273.6,2872.95,2941.967,2371.5,2434.876,2422.463,2425.182,2447.124,2363.256,2387.661,2387.694,2383.579,2396.736,2325.802
788,2771.333,2915.31,2950.958,2780.149,2441.024,2915.208,3137.19,2903.792,2828.137,2419.607,2474.839,2478.417,2464.548,2457.303,2399.833,3512.117,3210.567,2864,3019.867,2377.683,2432.413,2427.298,2424.364,2433.413,2362.818,2389.041,2389.702,2391.661,2399.223,2328.562
789,2768.655,2917.065,2966.542,2782.506,2441.113,2944.893,3197.863,2914.03,2844.726,2418.524,2474.5,2476.572,2470.119,2451.072,2400.286,3598.3,3289.417,2918.717,3099.367,2375.683,2422.405,2415.686,2427.818,2446.628,2362.455,2398.529,2386.165,2392.24,2395.678,2323.686
790,2764.952,2921.565,2970.262,2783.518,2444.167,2949.53,3256.637,2929.065,2843.405,2420.232,2471.893,2480.488,2467.303,2452.03,2401.018,3810.45,3452.633,2984.633,3141.783,2368.017,2416.298,2423.19,2423.802,2439.711,2365.504,2392.364,2378.579,2390.463,2395.719,2326.934
791,2774.56,2929.428,2977.702,2783.685,2442.494,2966.197,3152.185,2932.488,2858.53,2421.673,2470.827,2485.572,2466.173,2458.911,2404.095,3851.317,3391.65,2898.7,3207.133,2383.083,2425.364,2421.959,2423.934,2442.785,2369.149,2394.116,2381.793,2387.744,2394.397,2327.686
792,2767.893,2940.345,2965.375,2780.018,2441.178,2985.452,3213.613,2952.167,2873.072,2422.423,2473.423,2481.268,2469.202,2454.375,2402.322,4087.017,3385.6,2947.817,3302.4,2376.633,2421.76,2424.223,2422.488,2445.347,2369.603,2395.372,2384.347,2391.521,2403.182,2322.165
793,2770.482,2932.399,2960.935,2783.048,2443.458,3020.649,3271.351,2949.292,2883.536,2421.244,2476.94,2479.095,2469.143,2452.107,2402.738,3525.65,3380.017,3027.65,3317.3,2383.583,2421.223,2426.248,2430.289,2442.702,2370.017,2397.736,2387.182,2393.273,2397.554,2325.405
794,2778.083,2939.81,2964.536,2781.178,2446.339,3048.125,3317.292,2955.399,2891.232,2422.917,2479.464,2484.685,2466.875,2449.357,2400.982,3670.683,3423.933,3058.383,3359.383,2379.3,2424.926,2424.083,2423.992,2446.868,2362.926,2395.736,2389.083,2392.496,2398.719,2322.603
795,2774.607,2931.464,2969.827,2780.637,2445.143,3021.274,3247.488,2974.018,2894.553,2423.232,2475.572,2480.149,2470.322,2455.03,2403.357,3361.017,3356.233,2984.133,3368.417,2376.65,2429.388,2423.488,2420.868,2445.43,2364.645,2392.645,2393.264,2386.339,2397.603,2330.57
796,2770.732,2938.685,2973.143,2783.607,2444.631,3050.625,3293,2978.869,2903.405,2423.25,2479.881,2481.119,2469.553,2459.756,2404.744,3228.4,3390.617,3021.433,3382.483,2371.9,2421.025,2423.347,2425.893,2453.421,2377.893,2393.686,2385.793,2392.62,2401.612,2327.777
797,2772.012,2929.435,2975.548,2780.107,2441.548,3007.881,3357.589,3004.881,2908.369,2423.81,2471.863,2482.643,2465.923,2458.351,2403.28,3167.217,3434.117,3093.75,3397.283,2371.5,2431.248,2424.248,2425.669,2444.033,2370.215,2398.066,2381.694,2392.174,2401.57,2328.777
798,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
799,2774.935,2936.274,2992.637,2786.161,2441.637,3069.738,3305.161,3020.214,2946.333,2422.476,2475.583,2484.095,2472.982,2458.036,2401.94,3191.45,3494.617,3152.733,3419.483,2376.783,2420.364,2426.521,2428.628,2444.545,2364.149,2402.975,2382.289,2389.405,2401.248,2327.529
800,2777.732,2935.678,2980.268,2785.952,2444.387,3100.333,3372.803,3027.72,2961.822,2423.262,2476.47,2486.411,2470.06,2454.345,2405.815,3321.667,3545.65,3121.7,3448.1,2375.35,2420.446,2431.562,2434.86,2446.05,2372.529,2396.562,2389.19,2393.529,2405.455,2324.413
801,2772.298,2922.381,2964.536,2793.72,2444.161,3062.905,3373.161,3042.947,2969.911,2420.815,2477.405,2482.274,2469.506,2460.185,2403.613,3491.6,3645.783,3190.067,3487.867,2373.433,2425.785,2424.215,2428.19,2446.579,2366.19,2402.099,2392.769,2387.19,2405.628,2327.479
802,2769.792,2916.655,2970.101,2795.595,2442.053,3070.893,3401.125,3040.447,2986.982,2424.036,2476.875,2481.197,2471.524,2459.048,2403.518,3711.05,3442.1,3244.117,3508.4,2373.45,2423.124,2425.347,2431.165,2442.364,2364.198,2397.876,2390.76,2401.107,2409.983,2334.017
803,2771.375,2908.06,2972.548,2794.226,2444.75,3097.72,3394.78,3041.262,2994.792,2422.911,2476.839,2485.274,2473.488,2455.714,2403.113,3624.917,3490.867,3078.6,3513.333,2376.667,2427.231,2424.264,2430.587,2451.926,2369.182,2397.198,2391.339,2395.727,2408.43,2330.595
804,2768.161,2899.583,2971.815,2791.697,2443.447,3045.798,3323.917,3053.803,2990.714,2420.03,2474.44,2483.315,2470.637,2459.077,2405.494,3538.833,3583.667,3126.883,3469.167,2379.883,2422.57,2427.05,2427.702,2448.256,2367.868,2401.438,2396.529,2392.364,2394.554,2322.81
805,2762.238,2899.107,2958.655,2787.024,2444.518,3037.167,3348.708,3040.827,2990.565,2423.738,2473.268,2484.69,2472.899,2455.976,2401.482,3590.65,3108.883,3002.65,3377.917,2378.367,2421.802,2431.14,2428.091,2444.942,2369.744,2405.124,2391.959,2391.157,2403.446,2326.413
806,2760.607,2897.482,2957.131,2794.988,2441.678,3051.958,3351.363,3043.232,3002.411,2416.619,2475.97,2477.994,2467.25,2450.303,2401.857,2960.867,3015.65,2949.933,3327.55,2374.817,2421.785,2429.612,2433.231,2438.719,2367.149,2396.322,2377.802,2396.298,2396.909,2324.091
807,2761.542,2894.863,2956.893,2790.423,2439.107,3034.095,3357.988,3047.881,2994.494,2420.417,2467.905,2486.232,2468.952,2456.583,2407.315,2872.117,2985.583,2930.9,3278.983,2381.85,2418.496,2428.719,2422.479,2444.983,2366.702,2401.289,2381.446,2393.744,2404.545,2325.711
808,2766.405,2891.738,2967.595,2793.625,2441.077,3015.173,3333.625,3045.149,2988.78,2420.994,2477.839,2474.792,2467.119,2453.024,2401.351,2874.383,2950.783,2889.767,3231.9,2374.25,2421.909,2420.86,2430.537,2445.256,2367.959,2393.339,2384.504,2394.603,2393.959,2330.405
809,2763.869,2899.238,2970.97,2800.744,2439.417,2990.822,3313.923,3056.012,2996.857,2425.214,2473.458,2480.53,2465.452,2453.327,2402.28,2857.183,2951.7,2871.667,3210.567,2378.617,2423.388,2426.57,2428.446,2447.579,2369.636,2398.901,2386.008,2390.033,2404.636,2327.793
810,2757.161,2899.161,2961.982,2806.387,2441.976,2994.345,3326.369,3050.286,2975.423,2422.94,2474.964,2480.798,2469.375,2456.488,2400.256,2823.1,2911,2853.267,3165.917,2372.983,2419.289,2427.934,2421.025,2447.562,2370.884,2393.926,2390.397,2390.455,2402.099,2324.43
811,2759,2907.28,2967.607,2808.803,2440.857,3005.083,3256.452,3040.869,2976.673,2423.97,2473.762,2486.226,2469.744,2458.238,2405.875,2813.983,2901.567,2823.617,3099.033,2371.083,2423.05,2431.248,2426.463,2443.388,2362.405,2393.661,2387.769,2393.95,2397.653,2327.529
812,2752.262,2906.06,2971.369,2819.494,2441.958,3012.94,3269.143,3044.548,2967.107,2419.345,2465.238,2478.178,2472.75,2458.928,2402.22,2791.55,2875.017,2804.233,3036.117,2374.6,2421.711,2428.818,2429.198,2443.149,2369.174,2399.876,2386.182,2389.231,2398.273,2325.579
813,2752.268,2914.44,2970.619,2825.536,2440.44,2987.274,3271.327,3040.357,2967.393,2418.411,2471.053,2478.428,2472.28,2454.708,2401.917,2804.017,2843.267,2773.25,2991.433,2368.533,2416.603,2430.455,2422.967,2440.942,2366.645,2397.843,2385.843,2392.421,2400.017,2319.851
814,2745.678,2922.845,2979.012,2837.875,2439.292,3002.072,3286.411,3037.232,2966.553,2423.238,2468.553,2481.333,2477.655,2455.333,2403.137,2777.567,2856.3,2783.583,2972.367,2372.35,2419.893,2431.612,2433.876,2445.124,2361.653,2395.777,2382.455,2390.893,2399.926,2322.24
815,2742.494,2926.732,2979.089,2830.339,2438.089,2996.423,3271.077,3025.72,2964.369,2415.655,2466.411,2481.72,2473.375,2457.399,2399.601,2779,2843.117,2779.483,2962.5,2372.033,2412.785,2433.727,2429.083,2424.86,2362.264,2395.091,2379.248,2390.554,2392.917,2326.107
816,2736.875,2925.452,2972.006,2836.238,2439.22,2992.101,3284.089,3018.762,2951.845,2418.756,2466.256,2476.649,2472.155,2457.857,2397.845,2762.15,2813.517,2770.083,2959.683,2364.017,2415.884,2428.223,2427.868,2430.512,2363.727,2399.818,2381.645,2383.975,2394.041,2322.628
817,2733.928,2921.595,2974.887,2846.56,2432.47,2983.077,3319.601,3019.327,2950.923,2417.143,2468.947,2478.947,2470.881,2454.905,2403.94,2759.117,2800.267,2764.667,2929.133,2363.267,2413.942,2429.025,2425.934,2421.455,2365.364,2397.331,2388.231,2387.678,2397.248,2323.554
818,2726.863,2925.792,2962.56,2844.5,2431.542,2977.994,3185.298,3007.149,2937.399,2412.685,2465.798,2481.75,2464.732,2447.143,2394.553,2760.767,2808.067,2723.483,2938.45,2376.2,2411.438,2429.413,2426.421,2426.678,2363.752,2399.942,2385.653,2388.017,2389.438,2322.421
819,2722.524,2930.673,2971.673,2855.072,2435.113,2966.637,3190.548,3005.928,2939.042,2409.774,2460.863,2474.089,2466.202,2447.369,2392.78,2765.833,2802.233,2737.367,2939.867,2370.8,2409.124,2428.57,2423.983,2420.298,2363.645,2395.455,2388.347,2384.554,2384.008,2318.182
820,2722.548,2922.452,2974.345,2858.095,2432.19,2963.702,3188.072,3002.399,2929.083,2411.303,2463.798,2480.583,2471.964,2452.982,2395.851,2773.6,2774.467,2721.967,2929.867,2358.567,2414.95,2440.14,2429.397,2422.884,2359.967,2400.025,2388.826,2383.264,2398.132,2321.967
821,2714.839,2917.553,2984.143,2870.161,2433.464,2970.048,3178.053,2987.714,2924.113,2410.03,2462.28,2477.607,2467.268,2453.077,2394.637,2744.95,2775.55,2738.067,2920.767,2374.617,2413.074,2432.917,2425.43,2422.116,2364.372,2402.364,2387.05,2378.967,2392.306,2319.628
822,2709.435,2931.56,2968.845,2871.44,2428.786,2964.506,3141.524,2982.214,2928.06,2410.286,2459.869,2473.286,2467.958,2449.345,2395.256,2746.767,2765.85,2722.6,2932.767,2365.55,2416.76,2428.835,2420.041,2428.785,2353.397,2400.165,2384.711,2383.793,2387.661,2322.207
823,2705.881,2913.178,2976.881,2882.81,2433.47,2969.125,3146.893,2982.322,2916.012,2406.625,2458.845,2474.143,2467.857,2446.447,2395.411,2744.817,2751.55,2716.45,2904.167,2365.417,2412.421,2431.289,2422.463,2419.264,2363.959,2398.967,2383.909,2389.107,2391.182,2315.669
824,2700.202,2914.173,2971.226,2883.976,2426.22,2979.185,3162.006,2978.613,2914.607,2405.958,2459.625,2474.072,2469.738,2444.911,2391.542,2752.35,2749.617,2691.933,2887.3,2362.75,2407.57,2433.917,2428.339,2416.38,2358.364,2399.471,2381.413,2386.959,2392.901,2318.248
825,2699.536,2901.19,2967.72,2892.393,2435.619,2956.565,3127.101,2978.643,2906.982,2417.018,2463.405,2468.542,2468.893,2444.565,2390.22,2740.283,2752.583,2691.833,2877.65,2360.667,2409.884,2429.645,2423.43,2412.587,2354,2397.281,2375.744,2382.107,2387.405,2316.438
826,2694.315,2902.363,2959.339,2895.44,2432.036,2953.952,3134.268,2977.917,2895.673,2412.952,2459.69,2468.917,2471.732,2446.423,2395.399,2723.45,2733.35,2694.517,2891.3,2360.317,2413.504,2427.802,2418.893,2413.157,2357.207,2400.066,2381.008,2383.645,2390.289,2316.975
827,2685.369,2902.155,2962.75,2908.155,2432.958,2950.143,3109.631,2964.827,2894.803,2406.173,2457.952,2471.75,2463.351,2444.137,2390.613,2726.25,2736.417,2665.65,2884.25,2360,2413.678,2425.165,2421.777,2412.331,2354.058,2392.479,2377.331,2383.752,2379.157,2322.917
828,2682.149,2906.952,2967.673,2904.619,2429.435,2916.572,3108.327,2974.375,2890.202,2408.792,2455.863,2471.863,2472.369,2451.708,2390.339,2742.117,2752.6,2669.8,2856.717,2364.367,2405.942,2427.223,2424.992,2411.306,2356.107,2396.025,2373.645,2377.149,2386.934,2315.223
829,2685.137,2894.274,2965.542,2908.333,2432.506,2919.78,3108.798,2968.524,2885.464,2405.5,2461.702,2466.065,2467.565,2445.042,2395.119,2729.517,2726.1,2653.733,2848.25,2345.317,2400.174,2431.174,2422.174,2413.223,2353.388,2395.397,2382.785,2375.207,2388.62,2315.43
830,2677.768,2904.661,2969.917,2911.119,2432.792,2895.149,3064.19,2976,2889.875,2407.268,2455.732,2471.685,2470.482,2444.226,2386.905,2733.183,2714.783,2649.417,2843.45,2362.917,2402.777,2429.331,2424.645,2406.711,2356.802,2390.702,2378.612,2372.289,2380.207,2314.545
