Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
90,3019.417,3157.315,3102.244,3036.137,2367.173,3077.119,3053.452,3008.655,2820.167,2374.94,2393.494,2371.095,2372,2375.089,2380.577,2612.9,2619.5,2623.1,2547.433,2394.083,2370.521,2370.983,2369.38,2377.058,2341.264,2410.074,2404.496,2399.802,2381.876,2386.711
91,3016.482,3169.947,3069.31,3032.893,2368.947,3088.786,3009.482,2999.923,2805.214,2374.06,2394.911,2374.214,2369.405,2372.256,2379.577,2612.267,2622.283,2629.333,2531.517,2403.55,2370.777,2373.165,2370.868,2371.628,2343.479,2406.769,2411.157,2395.702,2374.289,2387.083
92,2991.839,3142.381,3057.048,3031.768,2367.435,3101.833,2964.899,2967.375,2768.875,2368.839,2396.911,2379.69,2374.47,2368.03,2374.083,2611.717,2626.45,2622.617,2521.817,2399.233,2372.025,2371.512,2366.818,2377.802,2341.926,2409.438,2417.24,2394.76,2380.24,2382.636
93,2977.708,3135.595,3029.024,3006.845,2369.226,3103.214,2943.262,2925.607,2749.81,2367.78,2393.947,2374.613,2371.53,2358.952,2375.756,2607.5,2623.733,2626.217,2500.733,2386.717,2373.579,2365.653,2361.446,2376.207,2342.793,2407.446,2410.157,2394.05,2374.992,2381.231
94,2955.928,3085.053,3029.399,2989.78,2364.905,3108.327,2918.631,2896.393,2734.952,2372.327,2393.089,2371.822,2371.869,2364.286,2371.232,2618.083,2616.6,2617.15,2497.083,2386.933,2369.81,2371.562,2369.488,2375.207,2338.983,2398.62,2405.223,2394.769,2378.975,2382.983
95,2926.31,3058.655,3020.637,2976.833,2369.857,3081.976,2899.548,2859.375,2708.435,2371.464,2391.518,2374.06,2366.744,2369.006,2372.327,2616.133,2625.433,2616.183,2477.45,2393.95,2368.05,2365.992,2365.826,2366.595,2342.992,2403.727,2408.033,2393.43,2372.868,2380.975
96,2899.482,3048.958,2996.94,2969.75,2363.572,3024.595,2893.512,2816.428,2680.976,2373.488,2393.006,2372.988,2370.339,2365.131,2374.333,2623.7,2614.333,2612.367,2482.467,2397.733,2367.884,2372.008,2364.504,2368.975,2341.521,2407.43,2408.843,2395.017,2377.612,2381.413
97,2878.214,3039.601,2978.863,2942.893,2365.399,2989.238,2868.94,2764.393,2655.042,2369.322,2395.506,2372.089,2367.815,2360.256,2378.911,2626.567,2608.233,2622.067,2478.433,2387.833,2366.562,2366.116,2357.645,2367.488,2333.521,2405.57,2399.876,2389.529,2383.231,2381.331
98,2863.012,2999.649,2949.482,2936.512,2366.077,2959.077,2860.089,2736.119,2642.833,2373.387,2391.631,2371.982,2364.923,2366.583,2373.452,2616.35,2610.683,2622.267,2453.8,2392.933,2363.339,2367.215,2362.934,2371.364,2340.917,2402.306,2402,2389.446,2372.76,2384.777
99,2853.506,2999.44,2944.803,2917.226,2366.982,2934.577,2849.197,2711.94,2632.083,2366.708,2394.47,2371.375,2366.077,2360.899,2372.982,2618.35,2615.217,2615.65,2455.733,2393.267,2361.975,2371.322,2359.38,2370.165,2337.793,2402.669,2404.041,2386.777,2373.446,2383.041
100,2850.875,2991.458,2936.488,2923.322,2389.25,2872.417,2862.357,2714.595,2640.399,2393.494,2418.208,2398.232,2395.792,2389.738,2400.101,2652.217,2632.817,2665.1,2479.033,2410.983,2391.281,2400.86,2386.86,2398.934,2361.182,2431.008,2433.545,2420.314,2399.413,2405.149
101,2801.589,2938.173,2891.303,2871.935,2356.572,2823.44,2814.423,2673.744,2600.881,2356.881,2381.685,2360.952,2351.964,2348.131,2354.97,2615.483,2593.85,2618.733,2443.933,2384.783,2354.884,2356.835,2352.091,2357.339,2325.207,2391.14,2397.248,2379.339,2363.76,2364.223
102,2797.661,2937.089,2883.69,2870.798,2353.887,2810.72,2802.488,2673.928,2601.327,2355.827,2375.202,2361.274,2352.613,2346.911,2358.095,2597.933,2588.117,2612.833,2437.45,2381.267,2353.149,2353.207,2350.488,2350.38,2328.157,2391.446,2390.628,2378.785,2364.372,2369.05
103,2781.173,2924.726,2873.065,2854.69,2357.851,2796.667,2795.655,2674.988,2596.631,2354.447,2383.405,2367.72,2356.625,2350.869,2361.482,2596.833,2589.983,2611.633,2443.85,2386.917,2350.165,2359.347,2360.86,2359.579,2326.306,2394.57,2393.355,2381.512,2364.512,2365.281
104,2775.625,2897.548,2863.25,2849.768,2363.185,2789.798,2777.518,2674.923,2598.072,2357.702,2383.768,2366.065,2364.428,2351.637,2367.149,2602.6,2600.417,2623.05,2449.95,2385.133,2356.479,2364.835,2358.116,2359.008,2324.86,2397.479,2394.322,2387.421,2364.678,2374.074
105,2754.911,2887.458,2868.428,2838.72,2355.018,2766.107,2784.893,2679.018,2603.976,2358.988,2389.256,2372.31,2353.976,2350.744,2363.738,2612.217,2595.917,2623.333,2452.5,2379.767,2359.256,2369.686,2355.562,2361.512,2330.372,2402.198,2394.719,2385.694,2367.636,2372.719
106,2751.268,2864.803,2859.006,2827.702,2352.44,2743.792,2775.381,2678.25,2595.113,2358.155,2387.322,2370.726,2356.667,2349.19,2368.226,2605.617,2602.367,2618.217,2459.517,2396.767,2363.455,2362.752,2355.579,2364.008,2333.198,2397.496,2393.05,2387.463,2368.124,2366.545
107,2740.405,2852.512,2846.03,2806.482,2362.595,2728.988,2781.274,2685.292,2605.292,2363.125,2395.03,2370.494,2358.036,2349.982,2360.303,2614.717,2593.217,2619.417,2458.3,2393.85,2353.959,2367.182,2358.769,2364.455,2329.959,2399.355,2398.413,2395.669,2365.446,2370.488
108,2729.958,2805.601,2829.792,2795.173,2360.583,2708.327,2770.976,2690.19,2604.31,2370.345,2394.375,2370.887,2364.464,2353.845,2369.952,2614.6,2603.217,2627.133,2473.9,2391.4,2358.504,2373.24,2365.074,2361.884,2337.942,2400.711,2401.471,2390.793,2367.595,2380.347
109,2719.732,2781.339,2800.012,2756.792,2364.423,2689.214,2758.952,2691.262,2602.428,2360.238,2396.113,2375.292,2360.815,2359.065,2374.482,2614.3,2603.3,2621.533,2477.233,2389.383,2366.595,2370.256,2363.876,2362.777,2338.537,2407.661,2399.884,2395.876,2375,2373.397
110,2692.536,2754.464,2768.762,2715.815,2366.553,2665.208,2759.315,2691.976,2600.905,2363.405,2396.601,2377.06,2361.869,2361.072,2370.214,2617.267,2612.817,2610.617,2481.233,2393.033,2366.388,2373.537,2361.397,2362.917,2338.802,2408.802,2403.058,2391.661,2372.05,2379.314
111,2671.327,2746.524,2740.732,2708.167,2365.262,2646.964,2757.524,2670.595,2592.774,2369.428,2396.81,2373.167,2362.673,2354.815,2367.197,2609.517,2606.483,2609.483,2483.75,2390.583,2355.165,2378.76,2354.521,2363.876,2336.322,2404.653,2398.231,2384.562,2371.975,2377.909
112,2671.238,2709.548,2732.833,2694.887,2359,2642.435,2758.893,2651.78,2580.476,2358.315,2387.822,2370.572,2359.637,2352.94,2361.542,2608.717,2605.6,2597.35,2482.25,2377.3,2351.347,2366.231,2356.157,2351.727,2327.562,2400.669,2393.413,2383.215,2359.554,2371
113,2670.524,2711.488,2725.357,2692.786,2358.411,2637.678,2750.845,2643.958,2584.81,2359.548,2393.197,2369.697,2358.327,2351.464,2365.53,2615.05,2600.583,2594.567,2498.567,2383.65,2356.446,2370.43,2356.223,2358.074,2332.57,2399.149,2388.058,2383.818,2363.364,2369.851
114,2662.327,2700.982,2703.381,2686.78,2354.256,2630.78,2740.917,2629.542,2577.911,2362.077,2387.685,2361.077,2355.822,2349.964,2362.03,2615,2594.9,2592.95,2503.25,2377.717,2350.116,2363.289,2354.198,2358.331,2330.281,2393.107,2383.909,2375.19,2362.372,2369.636
115,2670.369,2670.863,2706.774,2694.22,2356.619,2619.845,2737.911,2634.024,2576.631,2359.572,2387.119,2367.738,2354.708,2344.512,2362.738,2615.05,2597.967,2597.317,2500.05,2386.283,2352.694,2367.074,2355.893,2361.926,2326.446,2395.545,2388.413,2378.157,2364.165,2371.099
116,2670.958,2687.833,2701.214,2698.31,2360.601,2604.935,2730.548,2633.905,2578.601,2358.089,2386.738,2368.19,2357.881,2353.881,2364.44,2611.017,2602.817,2604.083,2516.8,2391.833,2350.562,2371.595,2356.207,2355.463,2323.653,2398.612,2388.785,2380.372,2368.479,2372.893
117,2661.905,2699.572,2709.428,2709.685,2355.839,2598.69,2720.113,2638.298,2574.976,2361.167,2390.565,2370.732,2355.476,2355.553,2364.048,2614.017,2599.833,2598.883,2518.083,2375.917,2357.479,2367.884,2361.091,2364.264,2328.248,2394.587,2396.116,2380.165,2364.438,2372.62
118,2649.732,2698.607,2711.423,2716.988,2358.381,2593.935,2719.447,2638.452,2566.673,2359.339,2392.131,2366.25,2356.363,2358.303,2365.702,2621.417,2607.283,2593.1,2540.8,2378.933,2350.372,2371.19,2352.438,2362.727,2326.876,2399.843,2394.116,2386.099,2361.744,2365.19
119,2662.351,2702.774,2712.845,2731.202,2354.94,2595.423,2715.488,2624.988,2580.077,2361.923,2392.363,2370.774,2359.202,2356.405,2366.94,2618.75,2602.867,2606.033,2540.5,2385.1,2357.893,2369.76,2360.983,2360.769,2328.529,2400.273,2400.083,2386.388,2369.545,2372.05
120,2658.262,2695.714,2718.298,2740.786,2364.53,2594.131,2709.851,2607.268,2582.822,2359.798,2393.553,2366.113,2358.155,2359.81,2366,2622.583,2605.333,2601.217,2530.867,2389.733,2358.058,2373.909,2356.099,2367.124,2334.488,2394.702,2397.744,2386.81,2369.512,2375.876
121,2653.03,2688.857,2709.19,2734.405,2358.976,2589.095,2698.875,2603.649,2586.322,2362.726,2396.494,2371.25,2358.131,2356.768,2369.143,2630.9,2611.267,2596,2536.4,2387.15,2363.959,2375.851,2353.364,2362.033,2333.289,2404.694,2395.05,2390.463,2368.826,2373.074
122,2649.149,2691.06,2695.774,2733.042,2352.75,2583.048,2689.363,2602.678,2592.488,2364.732,2390.595,2370.851,2360.536,2358.185,2363.994,2620.55,2608.6,2601.867,2549.283,2389.417,2355.744,2375.868,2361.132,2359.364,2331.273,2406.455,2404.099,2388.62,2368.008,2374.802
123,2641.714,2688.024,2682.768,2720.857,2361.744,2582.351,2700.214,2599.857,2584.839,2363.923,2395.583,2368.964,2364.303,2360.077,2367.661,2631.25,2604,2601.25,2546,2388.6,2359.174,2370.719,2360.496,2363.017,2329.463,2402.835,2401.537,2395.727,2368.339,2375.95
124,2649.06,2658.744,2662.053,2722.798,2361.982,2575.22,2692.31,2601.333,2571.072,2357.899,2397.613,2375.917,2368.857,2361.756,2368.875,2637.3,2605.083,2607.783,2544.767,2383.317,2364.554,2378.595,2366.545,2370.554,2328.364,2405.661,2398.058,2391.579,2369.355,2375.893
125,2590.833,2593.738,2581.208,2625.048,2357.339,2558.042,2657.417,2589.78,2551.762,2359.738,2388.101,2370.982,2355.28,2353.363,2361.072,2600.083,2582.567,2580.417,2540.333,2371.483,2355.711,2371.43,2359.769,2352.405,2329.719,2395.033,2388.711,2379.207,2359.339,2362.893
126,2546.25,2549.619,2538.101,2581.839,2314.958,2532.399,2616.262,2552.381,2515.553,2318.536,2351.113,2325.845,2316.006,2312.464,2329.393,2565,2560.417,2535.9,2505.817,2345.55,2321.512,2334.397,2321.471,2321.512,2293.719,2360.14,2358.165,2341.777,2320.38,2330.909
127,2561.583,2571.958,2560.351,2595.536,2333.494,2541.845,2644.113,2573.381,2528.137,2337.161,2369.375,2337.81,2336.452,2334.125,2336.928,2586.95,2568.75,2566.55,2518.667,2351.15,2335.661,2349.182,2337.198,2336.091,2308.215,2374.017,2368.413,2358.818,2338.669,2347.727
128,2605.178,2624.018,2600.363,2652.327,2349.839,2564.125,2657.869,2591.101,2537.387,2353.857,2384.822,2360.107,2352.244,2348.952,2355.661,2620.383,2592.333,2577.617,2550.75,2371.05,2350.504,2361.231,2357.926,2350.785,2323.116,2388.628,2389,2378.149,2359.843,2368.785
129,2609.685,2627.417,2613.649,2660.006,2351.673,2561.131,2647,2586.536,2527.887,2349.923,2387.833,2365.56,2350.053,2356.345,2362.869,2624.7,2606.333,2588.4,2549.15,2383.583,2355.281,2372.736,2361.289,2361.843,2325.81,2398.281,2388.314,2383.463,2359.529,2362.628
130,2617.351,2619.435,2613.208,2663.238,2354.417,2563.827,2631.131,2581.036,2527.565,2358.101,2386.292,2364.738,2357.607,2355.917,2359.411,2623.483,2600.883,2591.933,2559.467,2379.217,2353.917,2378.769,2355.479,2352.868,2325.273,2397.107,2390.388,2384.223,2360.264,2370.008
131,2619.375,2624.226,2607.506,2660.303,2354.637,2555.548,2634.863,2593.161,2525.244,2353.988,2386.94,2362.107,2358.274,2355.923,2362.613,2613.75,2606.5,2599.95,2558.983,2382.317,2359.165,2367.645,2356.868,2356.017,2323.727,2402.471,2392.074,2388.24,2362.793,2370.744
132,2606.161,2628.042,2601.232,2649.417,2348.107,2554.863,2644.298,2596.042,2521.113,2357.161,2383.155,2362.303,2358.53,2358.572,2362.315,2612.583,2609.883,2586.983,2571.45,2379.383,2355.851,2374.636,2363.521,2358.207,2328.562,2404.529,2393.942,2385.033,2357.479,2368.711
133,2606.167,2622.399,2600.47,2651.625,2356.208,2551.06,2639.935,2593.298,2531.143,2359.488,2389.03,2369.625,2361.661,2358.28,2363.089,2610.283,2608.033,2604.417,2540.033,2385.467,2362.149,2369.264,2356.826,2361.942,2328.066,2399.727,2397.107,2391.281,2368.025,2372.314
134,2594.958,2614.827,2585.899,2646.107,2358.827,2557.726,2646.262,2580.803,2537.244,2360.863,2389.607,2365.036,2363.845,2354.286,2363.185,2622.483,2612.367,2601.817,2536.467,2380.6,2355.182,2376.769,2362.669,2362.512,2325.264,2400.413,2404.545,2390.107,2371.421,2372.851
135,2593.583,2617.101,2583.935,2643.482,2358.774,2563.869,2641.548,2574.322,2535.935,2359.482,2389.863,2370.464,2362.458,2360.572,2361.625,2627.167,2617.55,2611.067,2541.567,2378.183,2356.38,2373.025,2363.14,2366.785,2330.934,2402.488,2399.777,2386.074,2370.099,2374.595
136,2588.661,2613.208,2570.381,2634.744,2359.149,2549.363,2646.655,2581.798,2535.553,2361.911,2389.506,2367.494,2358.667,2358.5,2368.56,2632.067,2618.383,2609.117,2537.5,2386.433,2359.942,2372.992,2361.851,2363.785,2329.537,2402.19,2404.322,2387.868,2367.785,2371.562
137,2577.881,2616.881,2545.583,2629.577,2358.375,2551.19,2656.738,2578.155,2537.28,2364.202,2389.958,2371.131,2362.56,2362.601,2363.822,2636.283,2620.583,2609.4,2550.15,2384.583,2361.959,2366.934,2358.926,2363.091,2333.19,2408.355,2406.43,2386.099,2370.388,2373.355
138,2579.351,2599.322,2528.822,2622.768,2361.851,2553.137,2657.774,2584.75,2549.226,2365.827,2390.947,2372.661,2365.226,2362.173,2369.053,2641.933,2609.983,2620.233,2568.15,2387.033,2360.149,2374.818,2363.884,2368.496,2335.132,2397.702,2398.868,2389.992,2366.95,2375.901
139,2568.494,2603.958,2523.577,2616.762,2355.97,2560.202,2638.952,2582.375,2557.572,2361.815,2391.708,2370.47,2369.435,2362.75,2367.815,2635.583,2623.667,2611.483,2538,2380.667,2363.446,2378.769,2364.479,2370.223,2332.793,2405.678,2405.686,2395.603,2359.355,2370.405
140,2562.072,2596.583,2515.923,2607.095,2358.268,2562.994,2638.643,2585.208,2548.565,2365.167,2390.315,2370.863,2365.042,2363.399,2362.714,2631.483,2616.867,2617.1,2550.633,2385.083,2367.099,2375.917,2368.14,2368.595,2334.967,2404.099,2403.537,2395.884,2372.521,2376.471
141,2553.875,2603.542,2521.31,2595.768,2359.994,2563.178,2639.607,2571.375,2545.833,2360.22,2389.893,2370.089,2363.803,2362.202,2365.928,2643.55,2615.483,2603.017,2541.017,2389.783,2358.975,2374.05,2364.331,2363.198,2337.116,2398.05,2408.231,2391.438,2371.628,2371.264
142,2556.548,2588.613,2513.202,2600.738,2360.393,2565.685,2630.369,2582.792,2545.232,2366.643,2390.381,2367.018,2369.298,2357.97,2368.708,2635.7,2622.833,2619.65,2543.983,2378.117,2369.38,2380,2366.669,2372.074,2334.207,2409.066,2401.95,2393.628,2369.653,2370.289
143,2554.244,2592.905,2517.81,2598.303,2355.595,2566.928,2639.464,2581.536,2541.411,2362.613,2394.518,2368.869,2361.565,2363.423,2364.042,2640.633,2610.9,2596.333,2535.5,2387.283,2365.562,2374.405,2362.587,2368.603,2332.81,2404.116,2404.686,2387.702,2372.744,2371.397
144,2547,2591.369,2508.464,2590.447,2358.744,2567.649,2649.768,2574.006,2554.44,2367.94,2393.506,2370.369,2366.149,2365.75,2367.423,2639.467,2607.317,2611.833,2546.3,2378.5,2368.264,2374.81,2364.612,2370.909,2334.43,2403.033,2404.289,2385.835,2363.471,2376.488
145,2544.857,2586.012,2505.518,2584.905,2358.072,2574.131,2647.018,2572.167,2555.833,2365.143,2391.928,2376.685,2360.673,2361.387,2366.357,2636.717,2611.267,2625.817,2560.183,2385.8,2364.636,2378.058,2364.636,2363.017,2333.736,2403.256,2398.248,2391.917,2369.182,2375.769
146,2539.238,2580.822,2503.637,2583.613,2363.851,2570.958,2645.5,2561.065,2545.06,2365.601,2390.94,2373.887,2363.077,2364.018,2364.756,2646.95,2613.5,2627.617,2562.267,2385.483,2367.05,2382.653,2364.512,2369.273,2330.983,2403.802,2401.43,2390.934,2368.281,2377.86
147,2537.881,2583.881,2492.143,2583.762,2362.875,2566.381,2643.667,2562.333,2546.69,2365.226,2392.447,2367.244,2364.583,2359.327,2368.476,2638.7,2613.533,2639.033,2577.133,2388.983,2361.413,2376.752,2366.711,2371.446,2330.107,2401.43,2405.612,2387.595,2366.686,2376.165
148,2538.714,2579.613,2480.947,2580.178,2363.232,2559.72,2647.065,2565.637,2556.78,2368.048,2396.697,2376.178,2370.339,2359.53,2371.351,2631.033,2602.867,2629.417,2579.183,2384.2,2368.57,2384.355,2367.198,2367.496,2332.231,2405.273,2407.537,2390.711,2373.43,2380.058
149,2526.738,2569.315,2472.905,2576.786,2363.03,2559.06,2655.595,2561.822,2564.101,2366.673,2398.357,2371.863,2364.375,2364.012,2368.607,2640.85,2614.117,2628.467,2573.567,2375.5,2369.504,2377.182,2369.463,2367.909,2341.165,2406.446,2407.645,2389.95,2369.099,2375.231
150,2518.768,2572.351,2467.661,2570.333,2362.012,2565.095,2655.197,2563.339,2563.482,2366.06,2394.072,2370.357,2365.185,2358.012,2370.018,2650.717,2607.433,2617.05,2579.717,2388.683,2367.661,2378.537,2369.95,2370.901,2335.959,2404.653,2403.14,2388.413,2374.942,2378.694
151,2513.494,2576.042,2471.351,2570.125,2360.053,2574.083,2663.911,2543.268,2569.208,2366.607,2392.685,2370.494,2368.315,2360.685,2369.69,2645.833,2606.667,2622.267,2583.183,2387.667,2370.116,2378.355,2369.174,2370.545,2334.579,2403.38,2406.736,2395.215,2365.843,2374.909
152,2510.072,2574.018,2470.018,2569.964,2365.78,2575.911,2667.565,2548.631,2576.857,2369.036,2392.226,2369.327,2367.268,2358.81,2366.53,2646.867,2610.967,2621.383,2583.6,2388.183,2367.058,2376.033,2366.76,2374.215,2330.793,2406.793,2407.579,2392.826,2369.157,2375.661
153,2508.964,2566.803,2472.072,2570.518,2360.905,2583.661,2677.994,2539.44,2582.428,2359.857,2394.893,2373.25,2368.131,2361.631,2375.238,2638.133,2605.317,2610.3,2574.8,2387.967,2369.058,2376.198,2371.702,2372.86,2338.025,2410.983,2404.95,2396.628,2374.289,2377.041
154,2496.393,2567.303,2467.667,2569.369,2363.899,2589.905,2687.524,2537.786,2585.125,2365.851,2394.512,2373.78,2362.595,2357.833,2367.131,2641.767,2604.383,2614.85,2564.717,2384.433,2365.331,2377.322,2369.826,2371.504,2339.058,2404.488,2411.132,2391.149,2371.488,2380.926
155,2495.702,2565.637,2471.899,2571.113,2362.917,2595.244,2692.786,2534.982,2593.488,2365.048,2398.232,2373.417,2370.012,2358.536,2369.107,2644.883,2597.617,2619.333,2559.967,2389.133,2366.198,2374.372,2370.43,2375.099,2338.727,2401.975,2409.372,2396.223,2372.24,2379.339
156,2486.572,2555.601,2477.958,2573.399,2360.208,2595.113,2680.619,2527.31,2602.423,2371.643,2397.958,2376.506,2373.428,2362.607,2375.048,2650.1,2596.083,2626.117,2559.983,2395.033,2369.76,2383.917,2369.347,2371.628,2332.19,2408.421,2409.207,2396.669,2372.876,2380.05
157,2492.947,2557.298,2474.107,2568.958,2367.143,2589.964,2681.947,2530.018,2608.19,2369.881,2391.018,2373.262,2368.792,2359.25,2370.339,2644.867,2588.983,2631.783,2563.55,2382.75,2370.182,2381.372,2366.256,2375.256,2338.661,2411.843,2406.554,2390.529,2373.289,2379.521
158,2484.845,2563.595,2474.917,2573.47,2362.762,2592.822,2677.75,2534.28,2592.542,2366.917,2392.726,2375.06,2366.75,2360.31,2371.268,2647.95,2595.267,2638.733,2566.833,2390,2367.066,2381.736,2368.041,2377.339,2333.413,2403.661,2413.281,2391.289,2378.099,2382.777
159,2488.845,2557.589,2481.167,2567.786,2364.952,2596.387,2674.595,2535.637,2574.053,2363.476,2392.988,2370.512,2371.625,2359.655,2370.601,2651.633,2587.683,2628.433,2567.367,2386.95,2367.471,2382.207,2367.686,2376.76,2335.851,2413.083,2413.62,2395.438,2370.405,2387.967
160,2490.994,2559.387,2476.899,2571.381,2363.006,2603.661,2683.947,2538.149,2562.351,2369.714,2393.613,2371.589,2365.631,2360.048,2373.298,2645.067,2591.65,2620.067,2566.867,2384.467,2366.314,2375.463,2370.843,2369.645,2336.289,2409.488,2405.983,2394.017,2376.661,2384.496
161,2493.822,2555.095,2482.387,2563.012,2365.744,2603.077,2681.423,2543.81,2558.81,2365.803,2391.756,2377.25,2364.697,2357.19,2371.678,2647.967,2586.95,2624.133,2575.467,2384.4,2365.529,2377.008,2372.14,2372.099,2335.917,2402.488,2403.744,2394.826,2371.298,2385.793
162,2488.5,2555.101,2482.411,2568.661,2368.161,2605.25,2688.202,2541.322,2552.786,2368.024,2395.173,2370.97,2365.857,2353.958,2370.667,2642.933,2587.183,2623.567,2554.667,2388.767,2371.868,2377.455,2374.669,2371.074,2337.207,2406.736,2401.669,2390.05,2375.132,2377.868
163,2493.542,2554.607,2480.572,2562.548,2366.22,2621.012,2687.518,2538.958,2559.845,2371.393,2396.744,2371.673,2372.113,2355.917,2371.643,2649.833,2586.233,2624.467,2549.583,2394.783,2367.446,2377.124,2371.554,2377.884,2339.554,2411.248,2411.289,2401.355,2374.959,2381.769
164,2496.089,2555.345,2485.447,2557.202,2361.643,2623.322,2697.048,2542.417,2557.351,2369.988,2393.137,2374.048,2369.393,2351.036,2370.012,2655.167,2578.433,2633.4,2555.833,2395.65,2362.537,2383.405,2374.496,2377.05,2333.066,2407.281,2406.512,2389.033,2368.504,2381.43
165,2496.947,2552.268,2484.839,2557.964,2363.024,2622.595,2693.077,2536.44,2559.042,2372.72,2397.714,2376.238,2365.411,2357.458,2371.798,2642.083,2585.75,2635.3,2569.483,2393.6,2366.091,2377.041,2368.355,2380.149,2331.066,2404.43,2412.909,2399.273,2374.43,2378.207
166,2501.244,2552.28,2489.197,2556.417,2362.994,2624.637,2697.339,2544.78,2554.399,2363.447,2391.458,2373.053,2368.28,2356.357,2370.476,2646.333,2588.95,2637.583,2569.617,2396.217,2372.57,2382.355,2367.967,2376.008,2338.372,2405.116,2412.198,2401.901,2374.744,2377.256
167,2503.607,2550.947,2492.964,2558.244,2366.572,2624.815,2699.256,2552.149,2542.298,2369.572,2395.756,2375.399,2364.339,2354.553,2375.548,2649.4,2576.25,2631.25,2573.367,2389.567,2368.554,2381.421,2372.413,2372.273,2337.934,2405.752,2407.612,2398.562,2377.066,2372.256
168,2508.899,2551.036,2490.697,2558.75,2363.643,2617.268,2699.327,2549.482,2543.619,2370.625,2397.435,2371.923,2369.292,2353.447,2374.863,2652.433,2592,2630.05,2566.833,2389.767,2367.537,2380.694,2371.959,2376.562,2335.818,2404.579,2398.95,2391.81,2368.934,2380.421
169,2511.178,2554.917,2488.512,2563.345,2365.512,2614.803,2702.197,2553.952,2543.155,2371.214,2395.202,2372.911,2366.911,2355.72,2372.208,2645.383,2587.117,2635.883,2562.683,2394.567,2369.289,2383.215,2374.066,2380.81,2340.744,2409.066,2403.537,2392.463,2374.504,2375.843
