Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
714,2599.833,2650.952,2624.125,2667.167,2512.095,2755.649,2753.125,3046.083,2813.988,2497.512,2521.911,2509.762,2507.673,2496.815,2471.607,2847.617,2853.367,2753.817,3086.283,2443.133,2505.537,2511.413,2644.95,2644.694,2485.851,2550.777,2544.124,2551.769,2555.446,2535.355
715,2598.803,2657.899,2609.137,2645.167,2514.036,2761.839,2751.911,3063.292,2816.542,2499.815,2519.428,2514.863,2503.119,2497.494,2470.363,2825.05,2835.067,2755.017,3062.483,2450.217,2506.24,2509.455,2652.901,2638.215,2485.331,2549.744,2545.471,2556.231,2550.876,2534.405
716,2600.411,2657.917,2621.018,2653.155,2513.768,2764.75,2754.155,3041.786,2807.435,2497.964,2518.274,2516.762,2506.202,2498.863,2472.274,2841.433,2835.833,2759.5,3053.983,2439.517,2503.438,2504.86,2648.264,2645.421,2486.008,2551.215,2550,2553.273,2551.438,2532.215
717,2603.012,2655.19,2597.893,2661.928,2513.298,2764.655,2754.881,3048.03,2810.685,2496.107,2516.822,2512.244,2505.899,2494.94,2472.803,2837.7,2838.35,2734.833,3044.067,2441.867,2509.694,2506.884,2641.86,2638.736,2485.785,2554.273,2546.198,2553.215,2546.149,2531.43
718,2601.012,2661.363,2602.988,2671.536,2517.458,2759.405,2755.399,3022.012,2815.97,2505.375,2515.589,2512.22,2502.083,2496.202,2475.303,2831.983,2837.45,2755.883,3035.367,2441.667,2506.008,2508.099,2656.785,2636.876,2487.281,2550.355,2542.256,2555.298,2547.901,2538.942
719,2599.155,2640.863,2611.286,2650.845,2513.613,2758.923,2749.161,3043.542,2815.077,2498.315,2513.298,2513.518,2503.667,2491.06,2466.488,2829.033,2838.533,2750.85,3043.133,2445.8,2503.066,2510.215,2632.008,2633.298,2483.281,2557.157,2543.455,2551.512,2549.628,2542.066
720,2602.012,2652.726,2621.899,2662.524,2513.161,2755.923,2751.042,3065.119,2816.22,2500.905,2518.327,2511.649,2503.03,2493.75,2475.298,2825.85,2840.483,2747.583,3039.133,2441.85,2506.24,2506.372,2639.38,2645.479,2492.843,2552.694,2544.959,2552.661,2553.57,2533.331
721,2601.31,2663.923,2603.893,2669.393,2513.435,2765.363,2760.077,3021.803,2818.322,2499.012,2516.19,2514.315,2502.958,2493.952,2479.399,2828.233,2841.867,2750.883,3036.5,2445.117,2507,2510.438,2629.884,2639.785,2488.033,2550.884,2549.091,2553.802,2547.769,2539.198
722,2599.167,2644.06,2616.22,2666.631,2512.881,2762.548,2770.577,3036.053,2819.048,2492.72,2518.494,2508.649,2507.018,2490.083,2474.447,2820.55,2836.817,2746,3029.25,2443.383,2505.05,2510.182,2652.57,2620.645,2491.05,2550.43,2546.174,2554.041,2547.107,2531.917
723,2600.952,2650.024,2595.333,2652.947,2517.322,2756.274,2756.202,3066.28,2829.875,2501.155,2517.208,2511.327,2504.322,2491.685,2472.012,2812.317,2828.5,2741.583,3023.117,2444.55,2502.992,2509.818,2633.736,2630.05,2492.719,2551.43,2546.909,2556.397,2547.595,2538.289
724,2600.619,2637.732,2612.697,2666.839,2508.94,2754.226,2758.911,3033.452,2831.232,2493.678,2518.589,2514.857,2509.893,2496.822,2475.357,2815.25,2842.55,2753.4,3023.083,2445.133,2504.322,2511.793,2644.248,2634.38,2488.86,2554.942,2543.397,2551.388,2545.298,2532.372
725,2603.399,2642.803,2621.072,2677.292,2511.815,2756.786,2757.697,3050.435,2831.863,2500.161,2517.958,2518.22,2504.637,2499.012,2472.476,2810.45,2828.033,2736.283,3010.133,2436.75,2505.033,2510.405,2655.529,2640.207,2486.488,2555.058,2547.207,2557.157,2547.554,2534
726,2599.31,2653.173,2600.81,2656.149,2511.089,2756.345,2754.042,3060.524,2823.851,2498.125,2515.667,2510.357,2498.833,2489.572,2464.697,2808.533,2834.367,2739.767,2994.6,2437.167,2497.884,2511.86,2640.868,2638,2484.62,2548.438,2541.769,2549.752,2548.388,2528.934
727,2603.333,2647.917,2608.185,2661.089,2516.393,2756.78,2761.435,3033.935,2816.387,2496.928,2519.798,2513.708,2501.393,2495.286,2469.095,2794.583,2837.867,2746.617,3000,2444.067,2497.711,2507.678,2641.405,2621.793,2489.488,2550.331,2542.116,2556.174,2545.463,2532.413
728,2602.792,2653.875,2621.553,2666.119,2513.173,2758.399,2756.065,3053.56,2818.303,2500.399,2522.625,2509.988,2500.982,2493.863,2470.065,2807.35,2825.817,2748.1,2989.817,2432.767,2501.132,2502.926,2650.818,2620.793,2486.818,2548.256,2548.917,2553.058,2543.645,2534.008
729,2595.178,2638.065,2596.928,2677.315,2509.327,2754.756,2761.369,3064.565,2821.607,2496.833,2516.065,2508.625,2505.869,2493.94,2468.197,2799.117,2800.067,2743.233,2984.7,2436.517,2502.289,2508.314,2656.843,2625.116,2481.314,2549.107,2546.579,2551.777,2551.372,2533.066
730,2599.274,2642.572,2611.803,2648.065,2512.012,2758.893,2759.298,3038.685,2820.506,2496.94,2514.78,2513.232,2501.262,2497.572,2469.565,2792.4,2818.133,2727.067,2966.333,2442.867,2506.149,2507.413,2630.091,2622.967,2487.132,2549.198,2542.57,2550.926,2546.661,2524.57
731,2603.714,2656.256,2621.53,2641.458,2511.952,2754.792,2766.298,3046.917,2823.994,2504.28,2520.048,2511.631,2503.161,2491.928,2472.5,2800.033,2839.267,2741.783,2955.233,2436.7,2506.769,2504.281,2618.752,2619.529,2491.636,2546.587,2546.884,2552.008,2546.397,2529.24
732,2597.774,2658.202,2603.381,2646.631,2510.131,2756.423,2756.792,3069.994,2822.119,2494.006,2513.667,2511.47,2504.536,2493.56,2470.702,2795.933,2810.85,2746.667,2970.85,2438.517,2498.256,2504.397,2632.05,2614.421,2477.975,2551.017,2544.76,2553.43,2539.537,2531.05
733,2600.803,2644.744,2606.506,2655.095,2504.268,2767.137,2761.053,3058.625,2828.244,2498.089,2517.06,2511.982,2499.792,2495.565,2472.553,2794.567,2806.317,2730.6,2964.7,2442.983,2499.818,2506.785,2637.388,2628.496,2486.38,2549.24,2541.165,2554.504,2543.917,2526.595
734,2596.143,2650.875,2625.601,2664.119,2505.798,2765.744,2759.881,3066.964,2818.042,2496.417,2516.315,2510.958,2503.726,2486.702,2469.851,2794.55,2823.717,2743.7,2955.183,2439.333,2499.521,2506.975,2625.752,2622.421,2488.81,2545.107,2542.909,2550.207,2548.81,2526.174
735,2604.292,2659.024,2604.232,2669.768,2511.81,2760.881,2766.518,3055.387,2822.315,2500.798,2516.845,2513.06,2505.667,2495.976,2465.286,2796.467,2828.15,2739.9,2965.317,2433.65,2504.099,2507.264,2636.264,2623.322,2481.331,2551.455,2544.76,2548.479,2550.421,2531.975
736,2593.411,2646.25,2609.048,2649.899,2510.792,2760.423,2763.833,3074.661,2817.827,2495.363,2514.81,2514.661,2503.768,2490.577,2466.768,2790.067,2815.017,2741.633,2971.433,2442,2500.901,2511.182,2631.793,2627.512,2482.281,2551.736,2543.595,2550.959,2542.95,2529.24
737,2597.476,2653.375,2618.542,2662.405,2514.631,2769.726,2767.083,3059.548,2828.607,2494.803,2516.315,2514.792,2508.732,2492.339,2464.97,2796.967,2810.033,2734.467,2955.017,2440.333,2498.091,2506.579,2642.934,2627.942,2485.876,2549.752,2540.207,2549.066,2549.231,2530.264
738,2599.405,2666.315,2626.024,2668.077,2506.619,2764.173,2764.935,3076.327,2821.048,2492.22,2517.024,2508.464,2503.625,2494.363,2471.792,2794.433,2805.8,2735.533,2955.417,2432.733,2502.314,2503.182,2646.19,2625.322,2481.893,2550.074,2542.223,2549.298,2544.397,2527.686
739,2596.548,2640.214,2603.22,2648.327,2510.292,2759.613,2768.125,3082.994,2822.149,2498.423,2519.197,2510.625,2509.053,2492.893,2465.03,2800.733,2808.55,2738.733,2935.333,2440.5,2496.463,2511.446,2648.025,2621.736,2485.537,2552.777,2545.331,2551.008,2543.95,2535.132
740,2594.31,2642.006,2613.03,2665.238,2508.512,2768.036,2766.982,3051.488,2824.56,2497,2517.178,2509.637,2497.31,2494.375,2462.178,2805.717,2817.783,2731.783,2947.617,2436.417,2495.702,2503.405,2647.694,2616.248,2486.066,2555.645,2540.661,2558.504,2546.843,2531.463
741,2597.286,2659.988,2622.226,2665.762,2507.506,2761.315,2769.56,3064.47,2822.643,2493.619,2513.488,2510.149,2503.964,2495.982,2466.815,2797.917,2823.117,2741.833,2944.65,2435.317,2501.306,2509.364,2643.587,2620.529,2485.942,2546.818,2538.438,2551.512,2541.521,2534.248
742,2598.042,2659.411,2609.036,2678.042,2508.572,2767.006,2766.601,3054.232,2814.673,2494.643,2520.798,2502.185,2505.208,2496.042,2469.226,2805.35,2807.383,2728.183,2934.617,2445.683,2501.719,2504.066,2662.124,2624.645,2483.099,2552.339,2540.645,2548.917,2544,2535.198
743,2599.393,2668,2613.327,2684.661,2510.405,2770.542,2762.286,3060.303,2819.447,2492.738,2517.292,2508.625,2506.137,2499.072,2465.143,2795.4,2812.667,2734.183,2952.9,2443.833,2503.926,2509.231,2644.488,2619.727,2482.463,2554.43,2540.124,2546.636,2543.314,2529.479
744,2593.256,2654.202,2632.428,2664.935,2514.685,2784.625,2767.94,3080.577,2824.387,2494.565,2522.113,2511.072,2505.982,2496.006,2472.899,2801.983,2819.317,2747.683,2950.383,2435.983,2498.636,2506.95,2643.893,2625.57,2489.174,2548.149,2544.091,2552.851,2546.074,2538.983
745,2599.583,2665.869,2602.905,2666.161,2509.589,2778.53,2774.149,3060.803,2818.607,2498.851,2516.857,2510.964,2505.399,2501.405,2471.214,2793.983,2824.217,2743.9,2942.383,2448.133,2502.818,2510.223,2649.355,2629.413,2487.868,2552.678,2539.198,2554.793,2544.793,2529.554
746,2600.548,2667.94,2604.899,2677.97,2512.958,2776.197,2775.982,3075.393,2823.339,2493.572,2518.375,2513.125,2504.053,2496.155,2470.69,2813.65,2807.3,2746.917,2951.933,2443.9,2503.653,2508.802,2639.579,2623.826,2481.959,2558.24,2546.868,2558.355,2550.851,2533.405
747,2601.155,2663.958,2615.601,2684.393,2511.28,2776.631,2758.982,3085.113,2822.262,2498.911,2519.202,2514.553,2507.077,2500.982,2467.994,2789.233,2798.45,2738.517,2946.383,2438.2,2498.132,2509.355,2643.975,2624.843,2490.983,2551.711,2547.455,2549.975,2544.62,2528.521
748,2601.018,2650.518,2625.827,2651.458,2511.827,2786.149,2766.893,3072.298,2822.464,2499.244,2515.262,2512.524,2504.583,2493.423,2473.869,2795.367,2806.567,2737.267,2938.483,2440.167,2503.504,2509.165,2645.231,2621.678,2489.744,2550.339,2546,2556.132,2545.959,2528.868
749,2601.792,2667.232,2612.565,2668.185,2503.143,2794.428,2768,3094.744,2814.197,2493.81,2519.863,2514.411,2508.435,2498.506,2475.822,2784.767,2810.317,2741.367,2934.633,2444.933,2502.967,2506.041,2647.868,2615.306,2483.785,2551.686,2538.983,2561.025,2542.628,2536.066
750,2598.863,2674.935,2620.226,2676.476,2512.94,2797.702,2769.768,3068.458,2823.036,2499.917,2513.738,2512.107,2505.19,2496.268,2470.262,2796.267,2825.283,2730.2,2923.217,2441.967,2504.678,2513.983,2643.876,2631.868,2481.785,2553.719,2537.802,2548.529,2546.983,2531.81
751,2601.678,2671.649,2606.53,2684.036,2512.601,2792.387,2766.786,3086.619,2825.542,2496.125,2520.28,2515.714,2505.268,2502.173,2470.75,2791.35,2804.867,2737.133,2930.467,2447.617,2503.975,2510.256,2665.942,2621.124,2488.95,2549.992,2540.521,2549.388,2553.479,2532.008
752,2606.506,2660.44,2615.315,2678.583,2509.238,2782.803,2761.72,3094.935,2829.435,2494.756,2522.488,2514.643,2503.428,2496.155,2471.315,2787.65,2810.683,2727.067,2929.983,2442.683,2499.215,2510.281,2647.132,2630.752,2487.033,2555.603,2545.967,2558.818,2548.273,2527.893
753,2603.119,2671.208,2622.833,2661.905,2512.464,2778.875,2765.917,3071.726,2829.768,2499.917,2516.155,2511.024,2505.22,2493.928,2469.25,2798.483,2792.917,2736.133,2937.067,2444.933,2504.669,2511.198,2641.661,2629.884,2492.372,2558.669,2540.686,2549.455,2547.917,2533.736
754,2599.768,2655.506,2605.708,2673.655,2513.732,2781.911,2768.655,3077.565,2829.667,2498.839,2523.923,2520.905,2508.399,2493.69,2470.822,2800.067,2801.417,2731.133,2937.533,2445.283,2507.339,2511.124,2643.736,2644.595,2489.388,2548.207,2542.893,2555.711,2557.62,2536.463
755,2601.036,2658.024,2613.208,2650.928,2515.768,2786.119,2768.827,3104.565,2832.327,2498.845,2526.476,2521.536,2508.637,2494.786,2468.565,2803.2,2810.483,2735.133,2929.8,2445.067,2507.744,2512.669,2617.992,2625.884,2486.959,2560.306,2545.165,2557.736,2546.826,2532.992
756,2602.577,2664.327,2624.339,2655.494,2516.488,2785.113,2775.577,3068.262,2828.631,2495.077,2523.322,2514.81,2504.303,2499.649,2473.125,2795.433,2815.4,2738.583,2932.283,2442.4,2507.405,2519.198,2650.157,2626.975,2486.702,2555.157,2548.017,2563.215,2560.157,2529.909
757,2603.178,2669.303,2605.256,2667.697,2518.357,2790.827,2770.833,3088.25,2830.548,2502.262,2529.375,2519.976,2512.792,2498.935,2473.065,2786.3,2828.167,2737,2930.1,2444.5,2501.893,2511.19,2635.653,2630.785,2490.264,2555.471,2544.273,2561.405,2548.182,2532.884
758,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
759,2601.607,2671.893,2618.161,2676.738,2515.387,2793.226,2767.232,3077.839,2818.786,2498.923,2525.44,2513.583,2507.69,2498.619,2472.494,2790.233,2802.433,2753.8,2916.117,2447.467,2503.579,2509.769,2637.38,2626.182,2481.562,2550.083,2545.471,2562.256,2556.091,2533.19
760,2603.072,2670.25,2620.583,2679.44,2511.72,2793.786,2777.274,3091.393,2833.53,2499.351,2520.06,2519.03,2505.095,2497.226,2473.339,2776.3,2820.967,2740.483,2929.817,2444.617,2507.033,2514.463,2634.446,2633.033,2490.512,2552.95,2543.983,2556.769,2551.182,2537.339
761,2605.006,2681.435,2621.387,2676.542,2516.947,2786.327,2779.256,3081.958,2834.012,2503.595,2529.298,2521.006,2506.798,2495.798,2473.678,2789.433,2818.383,2748.2,2933.95,2440.517,2507.331,2509.099,2634.504,2640.81,2491.562,2557.769,2542.661,2564.545,2556.174,2543.851
762,2602.881,2684.815,2615.053,2688.947,2511.893,2799.5,2784.935,3098.786,2837.964,2499.303,2521.863,2516.036,2504.214,2496.244,2475.923,2780.817,2796.633,2726.433,2939.117,2446.05,2507.314,2518.992,2625.273,2623.711,2492.893,2556.628,2553.826,2552.446,2549.562,2533.81
763,2604.964,2680.303,2607.274,2670.506,2517.935,2795.107,2775.006,3096.178,2835.78,2500.917,2527.565,2521.345,2506.56,2499.417,2473.232,2776.617,2795.867,2741.083,2930.933,2447.683,2498.322,2516.934,2630.826,2621.802,2483.314,2563.587,2550.926,2557.587,2557.835,2538.57
764,2604.417,2689.214,2617.756,2678.262,2516.643,2801.881,2780.762,3095.363,2833.732,2499.405,2520.476,2520,2503.226,2499.553,2470.333,2779.633,2791.25,2743.267,2944.317,2442.417,2501.636,2512.107,2628.413,2616.405,2480.959,2557.777,2551.645,2557.24,2558.669,2534.901
765,2605.345,2679.006,2614.607,2677.964,2518.952,2795.333,2785.827,3072.458,2834.053,2498.869,2520.845,2514.589,2507.197,2501.232,2473.447,2773.2,2798.333,2752.867,2926.033,2451.383,2508.81,2510.777,2633.38,2616.851,2484.058,2558.289,2549.521,2554.76,2554.017,2539.628
766,2599.762,2663.667,2627.292,2684.149,2514.702,2801.262,2779.095,3079,2846.851,2498.905,2524.607,2521.065,2510.78,2501.714,2474.137,2768.167,2807.167,2718.45,2935.95,2448.25,2506.901,2510.603,2627.14,2629.975,2490.917,2561.017,2544.132,2559.231,2558.777,2537.587
767,2604.28,2682.827,2634.952,2662.494,2518.881,2803.518,2784.083,3098.042,2836.905,2500.667,2524.363,2517.06,2498.327,2506.976,2468.661,2768.933,2814.8,2735.433,2937.717,2455.35,2507.017,2519.678,2639.702,2626.603,2491.306,2559.306,2546.57,2562.628,2556.43,2533.752
768,2599.56,2684.548,2609.744,2669.958,2514.553,2807.31,2771.399,3118.012,2839.339,2501.822,2524.928,2518.405,2512.357,2502.685,2473.917,2767,2806.383,2743.05,2944.15,2446.7,2506.066,2509.744,2634.306,2631.628,2489.686,2560.736,2546.124,2560.554,2547.702,2529.545
769,2604.762,2687.619,2617.518,2687.28,2517.28,2805.083,2773.577,3086.738,2832.762,2502.845,2525.577,2520.601,2517.447,2507.75,2478.589,2761.6,2811.933,2730.5,2920.667,2443.583,2507.025,2517.521,2633.207,2626.14,2484.058,2561.24,2549.19,2564.256,2551.124,2535.157
770,2606.494,2683.03,2622.625,2682.286,2520.161,2809.131,2779.553,3100.774,2842.97,2506.339,2527.393,2516.298,2505.893,2506.53,2476.375,2765.767,2770.033,2733.117,2927.417,2448.283,2511.405,2510.438,2623.95,2629.033,2493.504,2554.041,2549.041,2562.785,2550.19,2538.727
771,2612.012,2681.97,2612.667,2694.143,2519.923,2819.393,2776.798,3088.447,2838.298,2505.928,2530.161,2520.75,2512.923,2500.964,2476.994,2778.833,2789.05,2738.167,2931.267,2452.767,2511.132,2517.901,2632.355,2628.537,2491.876,2557.066,2549.736,2563.678,2553.066,2538.14
772,2605.756,2700.512,2623.262,2686.815,2514.161,2817.786,2772.583,3106.185,2848.553,2500.786,2533.583,2520.458,2508.947,2501.518,2473.774,2765.017,2799,2741.35,2937.8,2443.65,2507.661,2511.595,2623.041,2618.554,2489.041,2552.901,2551.579,2563.14,2561.14,2532.917
773,2612.911,2695.25,2627.072,2686.583,2521.619,2826.899,2780.524,3124.988,2845.905,2506.19,2535.44,2520.506,2509.303,2501.94,2475.81,2770.8,2794.183,2738.283,2937.1,2442.983,2513.57,2512.545,2622.727,2617.636,2489.62,2555.339,2546.818,2561.802,2558.273,2537.14
774,2608.553,2696.065,2625.375,2697.315,2516.678,2822.899,2775.173,3113.19,2849.958,2503.101,2527.095,2523.345,2509.81,2504.423,2477.018,2772.917,2786.133,2744.65,2949.067,2445.65,2510.157,2517.43,2635.653,2619.752,2489.992,2558.983,2552.355,2565.215,2554.702,2537.86
775,2607.803,2698.756,2618.637,2674.935,2518.619,2831.678,2782.851,3120.238,2847.613,2509.625,2528.589,2524.958,2513.881,2504.869,2476.94,2763.433,2793.55,2756.25,2925.367,2441.033,2508.76,2516.587,2641.769,2628.198,2493.008,2561.62,2556.157,2561.744,2559.091,2537.421
776,2609.774,2694.5,2623.065,2691.048,2516.042,2832.44,2786.393,3137.417,2849.155,2508.976,2531.197,2520.738,2512.137,2505.31,2477.274,2783.667,2784.317,2748.05,2936.417,2456.45,2509.256,2517.901,2641.397,2629.587,2494.033,2565.719,2550.562,2562.264,2556.818,2541.174
777,2606.303,2686.762,2636.947,2700.994,2520.982,2840.94,2781.333,3125.44,2845.619,2511.97,2530.643,2526.982,2510.208,2507.964,2475.03,2777.783,2784.15,2752.333,2940.233,2451.883,2509.669,2512.826,2641.967,2632.017,2496.025,2570.992,2548.901,2563.669,2558.926,2537.455
778,2614.143,2690.964,2608.774,2709.042,2524.149,2846.899,2782.518,3137.5,2850.673,2505.643,2532.637,2523.357,2515.298,2504.25,2477.536,2766.067,2785.75,2759.617,2939.433,2453.817,2511.76,2514.934,2641.289,2638.207,2495.14,2564.264,2549.967,2563.587,2563.289,2544.455
779,2610.47,2696.375,2622.161,2693.411,2520.024,2848.678,2783.815,3118.381,2849.738,2508.798,2535.553,2526.369,2513.697,2509.178,2478.625,2776,2770.7,2760.7,2945.7,2444.633,2509.686,2512.537,2633.463,2641.207,2501.694,2565.95,2554.744,2556.504,2559.95,2543.38
780,2608.815,2696.161,2613.149,2702.411,2523.697,2852.637,2776.274,3131.792,2850.911,2507.732,2534.815,2527.428,2514.548,2507.25,2483.833,2763.367,2758.033,2755.583,2942.883,2457.483,2512.165,2520.207,2631.81,2624.397,2500.727,2573.149,2553.149,2559.479,2560.504,2542.752
781,2607.101,2687.756,2627.089,2711.637,2522.81,2851.583,2785.375,3150.238,2861.857,2509.857,2535.75,2527.822,2518.583,2512.327,2477.845,2776.8,2762.017,2752.967,2938.15,2451.85,2502.38,2518.645,2628.975,2626.033,2494.826,2573.132,2547.256,2559.091,2561.529,2543.727
782,2611.47,2705.44,2635.024,2685.923,2523.661,2865.792,2783.452,3116.994,2869.988,2510.583,2535.553,2526.553,2518.839,2509.976,2483.262,2779.433,2779.75,2758.283,2960.167,2454.017,2500.025,2519.24,2627.537,2636.165,2496.554,2568.917,2556.43,2563.198,2561.438,2539.19
783,2608.053,2689.512,2628.357,2694.833,2522.53,2865.042,2784.197,3126.994,2872.232,2506.553,2532.982,2525.315,2517.072,2513.714,2482.381,2772.917,2782.233,2769.167,2961.167,2453.45,2506.595,2518.909,2651.711,2636.041,2492.826,2569.455,2561.81,2572.306,2560.099,2544.033
784,2608.447,2698.357,2636.369,2706.619,2517.292,2848.548,2781.905,3140.845,2874.149,2507.601,2536.476,2531.095,2513.357,2502.887,2477.738,2760.933,2748.833,2750.75,2949.033,2458.167,2506.826,2517.579,2618.091,2631.942,2498.62,2575.132,2548.273,2562.099,2562.421,2549.488
785,2610.56,2677.393,2607.107,2708.143,2518.417,2856.72,2775.893,3110.232,2867.994,2511.494,2530.47,2523.583,2521.268,2504.69,2484.863,2775.717,2778,2768.017,2945.7,2456.5,2505.545,2512.397,2605.421,2631.967,2496.967,2569.264,2554.57,2567,2561.554,2539.298
786,2611.827,2687.417,2617.167,2682.869,2524.845,2856.113,2772.488,3106.44,2864.488,2511.744,2541.077,2529.208,2519.405,2509.56,2478.452,2777.25,2776.35,2780.317,2950.283,2449.833,2504.099,2519.793,2599.504,2633.083,2495.793,2571.248,2550.339,2565.198,2562.983,2545.107
787,2606.881,2681.69,2628.774,2688.964,2522.572,2829.119,2776.744,3115.256,2861.155,2508.447,2540.911,2524.768,2513.072,2510.494,2482.476,2763.15,2776.7,2757.233,2950.95,2450.067,2500.893,2523.033,2601.694,2641.017,2501.339,2571.95,2554.314,2572.901,2562.851,2548.298
788,2609.345,2690.077,2630.565,2702.792,2525.149,2828.643,2770.506,3083.303,2860.393,2514.803,2534.155,2528.72,2515.31,2509.917,2481.375,2776,2774.817,2780.817,2955.65,2457.067,2503.281,2515.025,2600.223,2635.529,2500.083,2566.24,2550.554,2559.074,2563.612,2548.124
789,2613.339,2685.107,2636.565,2710.637,2520.845,2803.095,2758.024,3082.167,2843.81,2509.048,2534.333,2526.613,2515.357,2511.875,2479.381,2775.267,2798.85,2779.317,2961.417,2449.483,2505.24,2516.372,2600.05,2641.413,2493.851,2568.744,2552.579,2564.364,2563.603,2545.909
790,2609.988,2698.077,2622.607,2671.19,2524.5,2795.369,2746.19,3029.625,2822.256,2513.47,2534.667,2526.012,2513.542,2510.827,2477.506,2780.617,2803.817,2766.5,2952.917,2456.767,2510.298,2516.636,2596.959,2639.926,2498.711,2576.512,2549.074,2562.074,2564.314,2540.008
791,2612.024,2709.589,2631.208,2689.976,2523.244,2804.47,2744.47,3040.322,2830.173,2512.042,2542.863,2526.798,2512.208,2508.5,2483.06,2785.45,2779.8,2739.533,2962.133,2464.667,2508.455,2516.174,2599.421,2633.727,2500.603,2569.165,2555.826,2566.843,2558.901,2546.165
792,2612.595,2687.923,2643.077,2699.69,2524.393,2803.125,2740.339,3047.774,2826.494,2510.542,2534.488,2529.982,2514.875,2509.292,2480.315,2770.417,2765.217,2763.7,2942.8,2455.933,2502.273,2521.636,2597.81,2632.165,2495.347,2569.14,2554.347,2564.298,2561.157,2536.438
793,2612.173,2702.56,2659.268,2717.244,2522.53,2788.673,2743.149,3066.077,2827.988,2511.822,2533.25,2525.673,2511.518,2511.839,2483.417,2778.733,2786.467,2780.267,2936.4,2453.133,2506.496,2520.215,2614.413,2626.182,2500.182,2575.066,2553.694,2566.876,2566.421,2550.727
794,2612.339,2704.447,2630.827,2690.161,2522.143,2794.631,2737.072,3038.798,2829.351,2510.256,2533.708,2526.393,2515.5,2518.113,2482.089,2786.467,2789.833,2771.9,2945.633,2456.317,2508.058,2521.802,2610.298,2630.678,2497.983,2575.38,2550.917,2562.554,2560.876,2548.397
795,2611.393,2703.333,2636.572,2698.405,2530.095,2793.697,2736.518,3049.732,2830.786,2511.03,2541.524,2529.423,2517.298,2513.899,2484.905,2774.717,2782.083,2744.783,2946.15,2456.733,2510.223,2513.802,2592.289,2625.124,2495.041,2575.413,2558.76,2555.934,2564.983,2541.083
796,2613.202,2717.631,2615.524,2713.512,2526.947,2798.065,2743.524,3065.857,2829.548,2503.982,2537.708,2528.887,2517.262,2515.339,2480.899,2765.217,2777.683,2765.467,2927.767,2453.317,2507.289,2518.496,2602.397,2627.165,2497.066,2575.38,2557.066,2564.256,2567.959,2545.471
797,2607.214,2685.042,2625.405,2684.464,2523.792,2792.631,2735.976,3062.643,2828.024,2511.381,2537.881,2522.697,2514.881,2512.006,2478.065,2779,2775.367,2774.767,2929.8,2449.983,2508.124,2519.835,2598.182,2635.942,2495.256,2574.05,2552.545,2571.157,2564.264,2540.876
798,2612.315,2689.178,2636.167,2692.464,2523.232,2800.042,2744.744,3033.595,2828.036,2512.75,2537.452,2535.947,2520.661,2515.714,2476.863,2783.283,2777.867,2764.8,2930.75,2451,2511.496,2526.041,2612.446,2618.174,2497.405,2572.198,2562.446,2568.769,2563.264,2546.455
799,2612.94,2701.333,2623.226,2702.137,2524.899,2786.137,2739.803,3048.506,2823.202,2510.524,2541.845,2529.875,2515.803,2511.018,2480.827,2792.367,2782.05,2746.267,2936.067,2449.667,2508.074,2525.496,2611.256,2630.314,2503.504,2573.405,2558.661,2566.512,2572.14,2547.223
800,2620.708,2711.542,2635.649,2713.595,2524.964,2784.768,2732.322,3036.887,2827.369,2514.47,2539.839,2535.56,2523.726,2513.964,2481.839,2799.483,2795.05,2745,2939.517,2459.667,2514.182,2520.124,2606.81,2629.347,2498.074,2578.727,2557.901,2561.826,2564.587,2540.562
801,2614.113,2694.994,2622.911,2680.244,2521.44,2783.458,2736.94,3028.417,2820.006,2513.47,2543.274,2527.928,2517.697,2517.708,2485.643,2801.75,2771.667,2763.883,2919.467,2457.75,2511.744,2528.058,2613.066,2638.992,2503.281,2576.471,2559.306,2567.347,2562.058,2545.207
802,2612.756,2708.619,2635.923,2684.798,2522.44,2792.387,2741.982,3045.714,2819.024,2508.31,2541.714,2528.947,2522.863,2511.333,2483.244,2801.7,2772.717,2751.9,2929.9,2453.05,2511.074,2522.868,2614.694,2632.025,2493.397,2571.033,2555.182,2568.545,2561.612,2547.017
803,2614.149,2706.405,2647.851,2700.803,2526.327,2796.143,2742.75,2975.595,2813.458,2512.917,2544.488,2534.613,2522.94,2515.72,2481.994,2806.617,2784.967,2745.283,2920.75,2453.033,2510.388,2531.587,2624.678,2634.479,2493.488,2576.818,2558.719,2575.512,2566.769,2542.19
804,2614.613,2688.125,2633.839,2713.119,2523.839,2800.072,2739.655,2996.137,2812.69,2508.226,2540.649,2536.072,2519.53,2517.143,2477.482,2773.417,2783.367,2747.5,2929.8,2452.55,2507.058,2522.017,2611.86,2632.372,2499.934,2571.058,2554.504,2563.033,2569.587,2542.802
805,2619.869,2691.012,2649.678,2715.113,2525.47,2772.065,2741.976,3002.238,2806.631,2511.774,2544.518,2526.542,2516.601,2514.363,2484.012,2773.083,2769.533,2749.467,2904.433,2450.367,2513.661,2520.884,2616.107,2640.504,2492.545,2570.818,2556.86,2563.033,2564.884,2543.636
